,Actual Prices,Predicted Prices
1456,515000.0,397288.09904078575
1457,250000.0,274408.7860805861
1458,672500.0,552977.41991342
1459,755000.0,792723.1822619048
1460,707500.0,471786.1320174905
1461,459000.0,327001.4021916972
1462,140000.0,331790.1116548445
1463,495000.0,331329.4032830422
1464,757000.0,778792.7380952381
1465,765000.0,778792.7380952381
1466,359000.0,370150.912396476
1467,440000.0,301086.5847090032
1468,400000.0,333197.04989650485
1469,652000.0,385342.1859741394
1470,260000.0,239767.52023809523
1471,1330000.0,1210381.8333333333
1472,519500.0,343699.11111111107
1473,650000.0,527020.7037015273
1474,280000.0,486772.29972937866
1475,515000.0,478095.0950757575
1476,400000.0,270938.884197846
1477,652100.0,681358.7428751806
1478,235000.0,317035.4166666666
1479,701000.0,684246.4338716837
1480,640000.0,617277.5203407703
1481,455800.0,397288.09904078575
1482,504750.0,612952.9064675556
1483,483000.0,515176.2685714286
1484,530000.0,433580.8823438997
1485,250000.0,309674.81663281174
1486,229950.0,338134.48378427135
1487,884744.0,941678.8613333334
1488,514000.0,334342.19469654525
1489,532000.0,494895.3769841269
1490,423000.0,551982.2617138064
1491,420000.0,274165.48358445277
1492,521000.0,478095.0950757575
1493,577000.0,711524.7880591629
1494,425000.0,331329.4032830422
1495,495000.0,551832.4458801729
1496,340000.0,502724.90476190485
1497,499950.0,530868.0
1498,1220000.0,1082155.9366666665
1499,720000.0,767617.25
1500,249000.0,479666.64485514484
1501,206135.0,366500.5627891008
1502,300000.0,338134.48378427135
1503,612000.0,636745.5833333333
1504,1100000.0,933217.8333333333
1505,230000.0,390759.1448468199
1506,850000.0,783849.8753030304
1507,355000.0,486606.44543650805
1508,442000.0,571100.9213961731
1509,399000.0,698107.8
1510,360000.0,685354.7864793447
1511,390000.0,431537.0317460317
1512,413000.0,665075.7986180485
1513,190000.0,275935.53251397575
1514,432900.0,465313.91125767166
1515,621138.0,509302.2200238095
1516,270000.0,270067.41558441555
1517,610000.0,580520.3828282827
1518,500000.0,438052.3512827043
1519,715000.0,558076.1393759018
1520,264000.0,423044.85975066596
1521,550000.0,529247.3569872035
1522,337000.0,463153.3510101011
1523,170000.0,263224.3896613789
1524,405000.0,457134.548924545
1525,775000.0,721666.1904761906
1526,425000.0,339964.68524947274
1527,713000.0,735003.9365079365
1528,555000.0,440579.83859787154
1529,810000.0,870646.0995670999
1530,1250000.0,1291424.55
1531,819000.0,757410.0
1532,409900.0,458857.98336823843
1533,935000.0,604916.5057142857
1534,657500.0,459337.0555053018
1535,900000.0,1048024.7426666666
1536,932800.0,1260066.2
1537,391000.0,377241.1748603341
1538,420000.0,507237.5489433889
1539,1300000.0,1384800.0
1540,415000.0,416496.6032976191
1541,350000.0,434773.8893217893
1542,375000.0,391301.9923544061
1543,860000.0,530431.7390942391
1544,495000.0,577225.2835147954
1545,250000.0,536627.7184065933
1546,365000.0,516880.71049425984
1547,503000.0,443160.81428571424
1548,150000.0,257800.14910990387
1549,450000.0,475654.261374238
1550,355000.0,449663.3544444444
1551,245000.0,311999.2460290459
1552,265900.0,293029.8247668997
1553,299000.0,382633.2056274779
1554,957500.0,976490.0
1555,343000.0,412067.3528915064
1556,307500.0,306088.9150216728
1557,937500.0,1047087.8093333334
1558,610000.0,605410.3571428572
1559,720000.0,662752.5654761905
1560,610000.0,568797.3224194106
1561,434500.0,388930.2869540712
1562,602500.0,799534.6121656122
1563,607010.0,521146.93294721766
1564,610000.0,423392.71875346877
1565,828500.0,849842.1607142857
1566,199990.0,257800.14910990387
1567,294000.0,431646.9790537125
1568,789500.0,687687.3779689753
1569,797000.0,1056146.3690476192
1570,539950.0,549674.5
1571,284950.0,343536.4625689223
1572,776500.0,478654.7222222222
1573,525000.0,397307.99691974674
1574,303000.0,428851.6074337051
1575,722080.0,1102285.9190476192
1576,140000.0,353441.7598234147
1577,235000.0,353441.7598234147
1578,440000.0,378688.78296658327
1579,605000.0,595550.5577963704
1580,380000.0,628076.2857142856
1581,352000.0,419781.10078599496
1582,420000.0,388633.8705909034
1583,1180000.0,1252221.39
1584,1380000.0,1081067.9076479075
1585,300000.0,284567.30952380947
1586,1150000.0,1200250.0
1587,453500.0,512701.19637445867
1588,443500.0,456517.7047619048
1589,332000.0,390013.84330107155
1590,655000.0,531172.2830704885
1591,475000.0,428012.2059598041
1592,372500.0,414283.4515530001
1593,1050000.0,1046414.9329004328
1594,500000.0,459337.0555053018
1595,900000.0,783986.0
1596,327500.0,363714.2585679184
1597,390000.0,387368.2761580782
1598,451101.0,416496.6032976191
1599,455000.0,366500.5627891008
1600,650000.0,928581.0382142856
1601,895000.0,788634.1825396825
1602,800000.0,553049.5220836942
1603,703770.0,618617.5330411255
1604,249950.0,344781.0589795651
1605,512000.0,490923.11904761917
1606,780000.0,746196.6666666667
1607,336000.0,472848.1138571428
1608,285000.0,406813.5555555557
1609,229900.0,294714.15000277513
1610,667500.0,575376.9166666666
1611,378000.0,352996.0665602412
1612,454000.0,511672.47612470994
1613,537500.0,446125.5859369389
1614,425000.0,388880.5971139971
1615,290000.0,459240.79058009334
1616,349500.0,403986.2888888887
1617,370000.0,368877.66666666674
1618,549500.0,432254.14523809514
1619,245000.0,276934.06207110005
1620,208000.0,296216.88803696306
1621,248000.0,604832.3582251082
1622,610000.0,763400.0
1623,550000.0,476459.5816378066
1624,750000.0,825005.0799999998
1625,192000.0,246881.2583333334
1626,169317.0,237951.5138344156
1627,1200000.0,1083050.8333333333
1628,880000.0,419781.10078599496
1629,210000.0,297767.36646518385
1630,180500.0,389078.6178074806
1631,540000.0,705845.0833333333
1632,520000.0,568014.1666666665
1633,177500.0,346098.96059896296
1634,415000.0,483963.0207292706
1635,495000.0,391547.431313007
1636,325000.0,474542.23590298585
1637,440000.0,339545.60485508636
1638,411000.0,396409.3489074053
1639,810000.0,842384.2333333334
1640,561750.0,518511.1765254721
1641,835100.0,681358.7428751806
1642,450000.0,466648.04285306623
1643,238000.0,356647.82120978594
1644,299000.0,382507.16046799906
1645,570000.0,353686.01346046495
1646,340000.0,486355.64301670546
1647,450000.0,399687.0333333334
1648,272750.0,494521.48157593375
1649,520000.0,482399.91666666674
1650,284950.0,333579.5851541877
1651,255000.0,361858.58409938053
1652,231500.0,298494.0618619744
1653,415000.0,579686.3253968253
1654,330000.0,452148.25
1655,365000.0,401299.3655055927
1656,425000.0,329212.23497474747
1657,400000.0,383763.7053312213
1658,335000.0,640428.6527777778
1659,342000.0,347716.13
1660,490000.0,447230.3777777778
1661,331500.0,383330.2703318078
1662,960000.0,460724.5195558072
1663,720500.0,958458.5
1664,830000.0,715244.181096681
1665,662990.0,447216.5742503606
1666,220000.0,273211.6666666666
1667,349950.0,541668.4294191919
1668,550000.0,458090.39939501934
1669,396000.0,340535.3333333334
1670,635000.0,565906.625
1671,293000.0,341251.34181802935
1672,339000.0,390255.91959568195
1673,285000.0,299870.73896036716
1674,775000.0,600853.8333333333
1675,224000.0,308884.29249639256
1676,2250000.0,1949257.142857143
1677,165050.0,298494.0618619744
1678,275000.0,310081.58978228696
1679,445000.0,498512.5
1680,510000.0,671783.4510911311
1681,1230000.0,618194.5932973971
1682,390000.0,334342.19469654525
1683,460000.0,530209.4444444445
1684,700000.0,492700.03138528136
1685,874150.0,1160053.8726190475
1686,470000.0,577225.2835147954
1687,374000.0,409985.5083333334
1688,510000.0,410600.48774434725
1689,467000.0,441762.48333333334
1690,576000.0,605382.7753849864
1691,196440.0,327001.4021916972
1692,825000.0,826132.5955988456
1693,281000.0,411250.08831639634
1694,326000.0,323098.4232071355
1695,340000.0,413933.3128778192
1696,440000.0,658270.8333333334
1697,749000.0,724991.5043545995
1698,340000.0,391301.9923544061
1699,561000.0,593166.0101010099
1700,270000.0,327831.0125
1701,600000.0,375488.2998581718
1702,219900.0,220066.36515151514
1703,617000.0,601301.0750476191
1704,469000.0,480755.98849483853
1705,229000.0,394021.2681555147
1706,1270000.0,1060043.655714286
1707,365000.0,403086.571067821
1708,429000.0,543976.4554627005
1709,550000.0,662185.6709284049
1710,453000.0,382633.2056274779
1711,187500.0,291923.79114192753
1712,520500.0,375773.4315302753
1713,300000.0,416602.2331128623
1714,799000.0,800495.718
1715,338000.0,470943.8087815285
1716,800000.0,768620.0
1717,360000.0,249184.1293650794
1718,442500.0,422909.0317460318
1719,700000.0,311576.3324815515
1720,830000.0,769039.8142857145
1721,360400.0,430106.57595238107
1722,345000.0,366500.5627891008
1723,300000.0,416746.57554025593
1724,350000.0,427475.9137211149
1725,368000.0,482451.2142857143
1726,264000.0,531907.1477411478
1727,435000.0,501597.85714285716
1728,200000.0,281990.61
1729,620000.0,536385.3501297313
1730,1680000.0,1899379.5
1731,337000.0,360660.03178599547
1732,1930000.0,1780849.9999999998
1733,544500.0,422268.5628448987
1734,252000.0,275136.0297258297
1735,445000.0,481739.05568257056
1736,379500.0,373587.51249306253
1737,189950.0,237114.55
1738,469000.0,324495.3590080102
1739,600000.0,535056.8095238096
1740,785000.0,724991.5043545995
1741,372000.0,618014.5252525252
1742,445000.0,452212.0
1743,508000.0,806829.7166666666
1744,780000.0,926247.5436507933
1745,541100.0,692434.2952741702
1746,729000.0,921170.5315308766
1747,397000.0,338427.8617489536
1748,451555.0,276032.04784069257
1749,300000.0,275728.6680946022
1750,416000.0,318711.8131090315
1751,490000.0,324495.3590080102
1752,480000.0,481287.5
1753,368000.0,338937.97619047627
1754,1040000.0,1355730.0
1755,545000.0,511219.3389663367
1756,850000.0,887483.0319444443
1757,550000.0,905967.2500000001
1758,600000.0,725369.005
1759,535000.0,692502.1101190476
1760,599950.0,551982.2617138064
1761,531000.0,437388.3071428571
1762,530000.0,482617.9804521841
1763,597326.0,659825.5925
1764,805000.0,970655.6547619047
1765,390000.0,626054.194069819
1766,487250.0,383732.37319146283
1767,301000.0,336979.6428571428
1768,1180000.0,836306.1587301588
1769,299000.0,369161.83666234097
1770,2350000.0,1980156.6666666665
1771,400000.0,433950.7160894659
1772,467500.0,632894.8333333334
1773,305000.0,491290.54744406196
1774,210000.0,218414.33661616163
1775,300000.0,277479.7500604679
1776,327500.0,441259.1623376623
1777,269000.0,303008.3451479077
1778,975000.0,992989.2857142858
1779,355000.0,427475.9137211149
1780,712000.0,330659.4583965894
1781,883000.0,849878.4047619047
1782,190000.0,224473.63372478736
1783,443000.0,431646.9790537125
1784,920000.0,915740.8333333333
1785,285000.0,335272.59535714285
1786,901000.0,729640.95
1787,552500.0,518511.1765254721
1788,256000.0,245460.7388766238
1789,341000.0,450252.92496392503
1790,279000.0,390255.91959568195
1791,686000.0,575185.0393946728
1792,225000.0,311576.3324815515
1793,215500.0,272759.4761904761
1794,950000.0,564181.6904761905
1795,503000.0,596155.4753857254
1796,780000.0,581105.6699048174
1797,212000.0,291764.0
1798,580000.0,532310.5833333334
1799,465000.0,443633.3507290095
1800,206000.0,438052.3512827043
1801,615000.0,572242.5
1802,519000.0,402105.4277741702
1803,1140000.0,1526466.1599999997
1804,330000.0,441421.3588201016
1805,240000.0,580486.6666666667
1806,574000.0,651070.9
1807,930000.0,1399850.0
1808,850000.0,753920.2142857143
1809,415000.0,409473.22746384173
1810,480000.0,424356.3507534132
1811,300000.0,326425.00158730155
1812,439000.0,472862.09265873017
1813,450000.0,367721.817642322
1814,589000.0,551982.2617138064
1815,477000.0,385480.52216810966
1816,587500.0,466648.04285306623
1817,1320000.0,1140960.0
1818,1430000.0,976661.3511904764
1819,700000.0,583164.2380952381
1820,275000.0,289197.8088714691
1821,367500.0,411011.45787072554
1822,453250.0,480832.78472083464
1823,607000.0,378128.77236652246
1824,255000.0,327678.97857142857
1825,501000.0,369422.4898578231
1826,450000.0,353441.7598234147
1827,360000.0,472593.0779984735
1828,460000.0,406496.8609561825
1829,753000.0,650706.9470579257
1830,389950.0,274165.48358445277
1831,469000.0,354665.577663859
1832,550000.0,570639.7571428571
1833,565000.0,522629.9176190476
1834,189650.0,202486.57830086577
1835,1530000.0,1422566.4833333332
1836,260000.0,366783.61857517966
1837,243000.0,387368.2761580782
1838,1100000.0,1044326.4444444445
1839,249000.0,387311.40818168747
1840,720000.0,464995.6111249861
1841,905000.0,925178.8809523811
1842,824500.0,721888.3567099568
1843,762500.0,618014.5252525252
1844,580000.0,488005.579818807
1845,380000.0,376059.87344877335
1846,805000.0,383328.93867243873
1847,520000.0,447216.5742503606
1848,1570000.0,1557600.0
1849,175000.0,254821.14557049263
1850,353500.0,374984.31934115716
1851,500000.0,574152.1101349224
1852,386500.0,431027.80330274726
1853,210000.0,394398.21974996896
1854,439500.0,315786.6877721438
1855,315000.0,509636.7779026529
1856,339000.0,348792.3237125181
1857,655000.0,472593.0779984735
1858,740000.0,551633.3408122016
1859,685000.0,419047.3764109175
1860,550000.0,532290.4166666667
1861,405000.0,395575.5389058335
1862,765000.0,828241.0714285715
1863,625000.0,552654.8107142857
1864,207000.0,338718.3968253967
1865,370000.0,338718.3968253967
1866,475000.0,462669.7470862469
1867,365000.0,333579.5851541877
1868,411800.0,346429.53181818186
1869,668000.0,650264.4047619047
1870,618000.0,585278.8774003772
1871,247500.0,372476.7329059829
1872,345000.0,380056.3333333334
1873,616300.0,385342.1859741394
1874,348000.0,342089.553998504
1875,425000.0,319427.28863913874
1876,850000.0,694554.6376190477
1877,820000.0,773736.2619047619
1878,832000.0,838719.9047619046
1879,835000.0,497981.05106351984
1880,350000.0,430106.57595238107
1881,349000.0,458628.77412309917
1882,1130000.0,1064443.8888888888
1883,320000.0,355974.4051224835
1884,150000.0,330659.4583965894
1885,340000.0,343548.615
1886,785500.0,910370.0
1887,410500.0,511499.1136363636
1888,580000.0,666455.9365079365
1889,345000.0,320547.7918201938
1890,550000.0,469714.6749847374
1891,449500.0,498939.38005050493
1892,300000.0,304415.0
1893,915000.0,953035.8134920635
1894,1580000.0,1544309.3
1895,599000.0,590139.5555555556
1896,755000.0,431316.31869935076
1897,400000.0,330659.4583965894
1898,133000.0,372856.19620337035
1899,330000.0,387370.96924235893
1900,330000.0,257800.14910990387
1901,375000.0,356951.02998397447
1902,485000.0,518245.95238095237
1903,470000.0,342649.5326569511
1904,1050000.0,846891.3888888888
1905,548800.0,411011.45787072554
1906,315000.0,245242.20370220707
1907,590000.0,561517.8
1908,439950.0,360625.9396825398
1909,325000.0,498329.7728937729
1910,400000.0,277683.7528053464
1911,685000.0,920235.5353174604
1912,339950.0,389557.8510607041
1913,315000.0,442863.9638846515
1914,411753.0,355457.15247311036
1915,577000.0,459337.0555053018
1916,500000.0,522589.2165873016
1917,210000.0,322328.0072969425
1918,640000.0,415612.01769016153
1919,460000.0,433137.1445893589
1920,265000.0,314767.14166840987
1921,740000.0,1189305.0
1922,230000.0,266225.951131196
1923,315000.0,416275.82053173176
1924,432000.0,658730.8308080806
1925,467000.0,461599.940422078
1926,255000.0,298546.32
1927,316500.0,338851.6655368579
1928,190000.0,413452.25840064266
1929,490000.0,455890.2023412699
1930,378000.0,433554.47808434704
1931,598800.0,728555.5
1932,333800.0,361850.2952380952
1933,690000.0,684873.5152375404
1934,320000.0,263890.6468253967
1935,1250000.0,994091.6666666665
1936,335000.0,344294.0263625263
1937,840000.0,763138.3033633034
1938,608250.0,588503.070436508
1939,550000.0,480832.78472083464
1940,240000.0,433409.3184094051
1941,998000.0,874978.3928571428
1942,275000.0,497981.05106351984
1943,284200.0,301646.79387210007
1944,1720000.0,1440050.0
1945,2400000.0,1980942.8866666665
1946,930800.0,952512.2521428572
1947,930000.0,881810.8333333331
1948,215000.0,351317.427990758
1949,480000.0,361009.5
1950,483945.0,423024.5139880953
1951,347000.0,447216.5742503606
1952,232500.0,334676.88980325224
1953,390000.0,441259.1623376623
1954,550000.0,507128.22011322
1955,590000.0,585278.8774003772
1956,420850.0,262258.43968560593
1957,345000.0,458628.77412309917
1958,429800.0,518597.42864357866
1959,302000.0,431646.9790537125
1960,800000.0,626522.1428571428
1961,250000.0,440561.5917346542
1962,605000.0,684350.2619047619
1963,412000.0,442158.1582029082
1964,252000.0,272018.8571428571
1965,375000.0,329113.73366274603
1966,725000.0,467249.5506685703
1967,471750.0,524629.6666666667
1968,490000.0,485901.632939283
1969,439000.0,351224.0394944109
1970,355000.0,362824.0
1971,250000.0,282303.34754475276
1972,780000.0,866885.25
1973,409000.0,266233.74279059423
1974,420000.0,245460.7388766238
1975,200000.0,234747.65682539679
1976,830000.0,532547.3262987013
1977,695000.0,685354.7864793447
1978,815000.0,897221.0
1979,210000.0,340828.87742973963
1980,635000.0,596052.1666666666
1981,562500.0,642506.1033768721
1982,402500.0,483366.03333333327
1983,555000.0,453347.0704711955
1984,310000.0,287600.9182527473
1985,500000.0,599520.1099292376
1986,430000.0,498547.1875
1987,1600000.0,1486441.3
1988,627500.0,545210.9008308084
1989,335000.0,576020.5743694189
1990,962000.0,806829.7166666666
1991,299000.0,399270.11580711335
1992,399950.0,627900.4307900434
1993,322000.0,391301.9923544061
1994,430000.0,356046.5833333334
1995,307000.0,416275.82053173176
1996,194000.0,202612.0
1997,180000.0,277479.7500604679
1998,465000.0,496317.1928391054
1999,722500.0,580767.4269796789
2000,470450.0,322108.0384224486
2001,280000.0,356647.82120978594
2002,176250.0,322328.0072969425
2003,560000.0,527020.7037015273
2004,830000.0,790358.8084047618
2005,276900.0,349167.41928685573
2006,625000.0,442863.9638846515
2007,1020000.0,846898.7271062273
2008,463500.0,291322.2022192698
2009,485000.0,805477.3624618845
2010,272000.0,380946.54069485946
2011,305000.0,398224.33544242894
2012,760000.0,399589.4265932398
2013,387500.0,353470.75781786913
2014,352000.0,470943.8087815285
2015,507000.0,559410.1907883785
2016,156000.0,258734.49283916515
2017,580000.0,523088.6898333334
2018,630000.0,492484.0051837999
2019,275000.0,404523.5756240982
2020,835000.0,845204.25
2021,340000.0,480813.41676313267
2022,329350.0,280177.1183866974
2023,1480000.0,1585196.6666666665
2024,475000.0,330659.4583965894
2025,719950.0,605665.5880678148
2026,235000.0,271011.80200493964
2027,875000.0,846392.0000000001
2028,380000.0,413933.3128778192
2029,325000.0,351824.9315476191
2030,475000.0,629392.6491702741
2031,152900.0,237662.75740738612
2032,210000.0,263356.04285714286
2033,350000.0,277479.7500604679
2034,505000.0,458140.33135972754
2035,464900.0,485901.632939283
2036,650000.0,797361.970238095
2037,369950.0,438982.8375
2038,250000.0,376724.92779807904
2039,320000.0,376724.92779807904
2040,2530000.0,2324640.0
2041,340000.0,548728.494047619
2042,440000.0,403656.02380952373
2043,219950.0,298494.0618619744
2044,940000.0,726517.1428571427
2045,399950.0,391893.2327380952
2046,1570000.0,1231120.833333333
2047,528000.0,355988.7124403375
2048,545000.0,515714.31818181835
2049,575000.0,526885.101010101
2050,235000.0,319761.59583333344
2051,272000.0,480128.7745675766
2052,380000.0,415941.4226114679
2053,195000.0,399450.7637458534
2054,297000.0,397288.09904078575
2055,349000.0,567718.4055863402
2056,320000.0,276934.06207110005
2057,319990.0,370150.912396476
2058,439900.0,550697.9174603175
2059,429000.0,494599.0
2060,272500.0,394287.92962527217
2061,400000.0,312013.2454115329
2062,462000.0,380946.54069485946
2063,510000.0,392204.1610132579
2064,550000.0,486938.72044787067
2065,150000.0,266225.951131196
2066,460000.0,304782.81101610383
2067,632500.0,617202.625
2068,361000.0,388930.2869540712
2069,437000.0,507282.67460317456
2070,370000.0,516000.0
2071,884250.0,997674.5952380953
2072,225000.0,256793.71007822058
2073,235000.0,227452.89471199294
2074,767500.0,749363.0
2075,1200000.0,528628.6030729077
2076,715000.0,581351.8068181819
2077,417000.0,343771.66666666674
2078,199000.0,394958.7608823752
2079,875000.0,1046414.9329004328
2080,545000.0,346464.8976653937
2081,192500.0,324495.3590080102
2082,822500.0,799534.6121656122
2083,800000.0,685354.7864793447
2084,1250000.0,868691.2694841268
2085,3850000.0,3078383.333333333
2086,295000.0,391455.2511399711
2087,419000.0,514913.36546668195
2088,1200000.0,1426198.333333333
2089,750000.0,894220.7333333334
2090,502000.0,479666.64485514484
2091,1030000.0,997498.5
2092,398500.0,256793.71007822058
2093,700000.0,483831.7703730479
2094,248000.0,331713.7905807149
2095,800000.0,568797.3224194106
2096,383000.0,545831.2180839994
2097,688000.0,605802.5833333333
2098,521000.0,413030.0760551965
2099,365000.0,333579.5851541877
2100,491000.0,531462.005952381
2101,643000.0,546226.6666666667
2102,279000.0,384495.40576090576
2103,583500.0,419781.10078599496
2104,310000.0,320087.28430446185
2105,310000.0,303613.1084242976
2106,280000.0,288261.1891078521
2107,272000.0,306301.65801203443
2108,870000.0,769039.8142857145
2109,307000.0,377060.6709426195
2110,490000.0,333206.8139922577
2111,399950.0,503678.4990079365
2112,1640000.0,1161199.4226190478
2113,989000.0,1167510.0
2114,264950.0,420011.8795197508
2115,491500.0,563109.5439613527
2116,345000.0,443770.2196048397
2117,339900.0,756084.9138888889
2118,852000.0,501487.3284701409
2119,585000.0,558097.0
2120,723000.0,708591.0
2121,594000.0,480372.1281801531
2122,405000.0,346464.8976653937
2123,725500.0,682455.844484407
2124,800000.0,595908.3499999999
2125,1330000.0,1469900.0
2126,180500.0,384296.30676299264
2127,325000.0,384296.30676299264
2128,235000.0,221255.1678431373
2129,330000.0,351541.0930011933
2130,678500.0,664209.9999999999
2131,463000.0,399589.4265932398
2132,250000.0,256235.50238420945
2133,655000.0,550697.9174603175
2134,239900.0,407545.41681346414
2135,185000.0,372856.19620337035
2136,1740000.0,1132958.8095238095
2137,251700.0,299943.78175013873
2138,400000.0,483204.7825507825
2139,735000.0,615704.1506132757
2140,1700000.0,741448.965728716
2141,82500.0,178547.08333333337
2142,765000.0,832445.0
2143,292500.0,468992.0692345301
2144,270000.0,387063.64166666666
2145,415000.0,382507.16046799906
2146,950000.0,501178.2261904762
2147,353000.0,336437.2056320345
2148,670950.0,480128.7745675766
2149,280950.0,301876.9458183929
2150,585000.0,602755.9639124762
2151,525000.0,494817.04
2152,605000.0,602755.9639124762
2153,1010000.0,833698.5833333333
2154,245990.0,375488.2998581718
2155,535000.0,673274.0
2156,410000.0,314003.689100319
2157,550000.0,529401.3069947949
2158,665000.0,546317.532014625
2159,455000.0,415846.92666666664
2160,440000.0,316703.4424603175
2161,332000.0,638516.6238095238
2162,280000.0,385481.57401199115
2163,570000.0,564699.9761904762
2164,250000.0,391301.9923544061
2165,238000.0,262293.0906637514
2166,265000.0,282469.7196357908
2167,306000.0,354269.61098188505
2168,345000.0,463701.9166666666
2169,765000.0,781359.0075757575
2170,346300.0,564437.29800651
2171,342500.0,457397.9352380952
2172,501000.0,520357.0714285715
2173,270000.0,346915.1244497741
2174,638000.0,575318.0833333334
2175,460000.0,426905.50595238106
2176,760000.0,639478.9583333334
2177,1090000.0,713816.4666666667
2178,234000.0,255631.19044867315
2179,1650000.0,1390506.0
2180,488000.0,411446.8879336822
2181,1550000.0,764242.0946692197
2182,499000.0,470034.3
2183,150000.0,394398.21974996896
2184,333000.0,457664.6134563379
2185,700000.0,729517.0238095238
2186,275000.0,366500.5627891008
2187,330000.0,313731.5101536449
2188,360000.0,345748.49253246764
2189,467000.0,420281.98859230406
2190,568000.0,618258.7941919195
2191,605000.0,550666.6599047619
2192,750000.0,887067.7349206351
2193,760000.0,838582.8616666667
2194,265000.0,432575.62966824835
2195,490000.0,406496.8609561825
2196,360000.0,772131.9660894659
2197,311750.0,388633.8705909034
2198,399000.0,456930.40755192505
2199,347000.0,576452.5857503607
2200,1680000.0,1994233.333333333
2201,585000.0,805477.3624618845
2202,340000.0,520066.8877183574
2203,612000.0,521146.93294721766
2204,230000.0,378128.77236652246
2205,604000.0,531324.7205322456
2206,250000.0,420011.8795197508
2207,258500.0,409584.03677356226
2208,783000.0,668658.260920635
2209,1050000.0,1016349.4523809524
2210,760000.0,785325.1353646356
2211,276000.0,415622.24306297087
2212,550000.0,429943.33670634916
2213,398000.0,437606.75849026476
2214,775000.0,675884.5
2215,1030000.0,922919.5
2216,327000.0,454101.3681764844
2217,564500.0,683162.125
2218,782000.0,397610.1516230107
2219,398000.0,620227.2539513399
2220,257000.0,362946.21446608944
2221,235000.0,338695.405996781
2222,453000.0,490927.1780303029
2223,535000.0,288195.20683748554
2224,275000.0,369482.55074027414
2225,665000.0,625893.1728126039
2226,670000.0,679441.03115873
2227,465000.0,396409.3489074053
2228,210000.0,288009.21655013756
2229,265000.0,461204.2675376067
2230,426000.0,468079.17314285727
2231,529219.0,516880.71049425984
2232,600000.0,344407.1849151665
2233,875000.0,908174.8366666669
2234,608000.0,501487.3284701409
2235,220000.0,411011.45787072554
2236,1760000.0,1785800.0
2237,295450.0,469462.7399350649
2238,315000.0,382762.9568806323
2239,205000.0,311999.2460290459
2240,310000.0,396727.0160343684
2241,1000000.0,895183.25
2242,525000.0,812183.4057109558
2243,284000.0,464293.09103005065
2244,510000.0,770134.1174458876
2245,405000.0,433409.3184094051
2246,509950.0,470657.76691549056
2247,600000.0,580520.3828282827
2248,990000.0,1362895.0000000002
2249,280005.0,311083.54105158726
2250,700000.0,756084.9138888889
2251,330000.0,354665.577663859
2252,340000.0,422697.7713952713
2253,468000.0,462030.23665399174
2254,1340000.0,1284782.5
2255,515000.0,524297.2800425128
2256,245000.0,413030.0760551965
2257,265000.0,372120.4489046492
2258,372400.0,658272.2829836829
2259,390000.0,355681.19841269846
2260,208000.0,341251.34181802935
2261,273000.0,336793.7923243423
2262,455000.0,602328.15
2263,270000.0,358447.1520657219
2264,618000.0,548728.494047619
2265,213550.0,286361.08755248017
2266,210000.0,509261.3524531027
2267,2750000.0,2495400.0
2268,403500.0,387913.9553571429
2269,235000.0,401299.3655055927
2270,287500.0,295949.0
2271,546800.0,407612.99583680206
2272,183000.0,182651.00833333327
2273,560000.0,601118.5392316018
2274,299500.0,243891.1192684702
2275,610000.0,494721.94999999995
2276,288350.0,384891.0559745809
2277,500000.0,361570.94914815674
2278,625000.0,438141.54880952387
2279,418000.0,361858.58409938053
2280,660000.0,630245.3023809525
2281,775000.0,611472.2467532469
2282,429500.0,340712.08333333326
2283,569000.0,532966.0376151626
2284,250000.0,386370.90250027756
2285,225000.0,362138.4519993894
2286,530000.0,581695.7508730158
2287,306000.0,367791.79944399896
2288,517100.0,387732.2542667223
2289,354950.0,471010.89526228583
2290,348000.0,369177.4396373242
2291,522250.0,481739.05568257056
2292,275000.0,373820.90388855437
2293,390000.0,308884.29249639256
2294,260000.0,352754.75607588136
2295,585000.0,563784.8470238096
2296,605000.0,540135.4066666666
2297,342000.0,549223.7212775308
2298,900000.0,1006118.995
2299,252000.0,360820.17098207556
2300,357000.0,556914.0000000001
2301,370000.0,325908.80788027507
2302,322500.0,341251.34181802935
2303,210000.0,375832.3556824539
2304,290000.0,366500.5627891008
2305,860000.0,1009784.4948412698
2306,302000.0,536257.1666666666
2307,369160.0,515183.4927894327
2308,1190000.0,940646.1717460316
2309,993000.0,711304.4095238096
2310,380000.0,413030.0760551965
2311,635000.0,684350.2619047619
2312,260000.0,281133.50343977916
2313,243000.0,311898.89733044733
2314,1400000.0,763917.4750255321
2315,665000.0,480539.9131829065
2316,898000.0,779500.0
2317,583000.0,444533.25230325235
2318,429000.0,532208.8425485203
2319,471000.0,486932.31761338405
2320,1810000.0,1304537.9999999998
2321,739500.0,931749.0
2322,450000.0,504032.1666666666
2323,552500.0,437606.75849026476
2324,437000.0,409954.64232271
2325,270000.0,398785.65005929535
2326,226740.0,282849.1661111111
2327,446500.0,447331.62463924964
2328,283000.0,498086.0140707354
2329,445000.0,584348.8767898768
2330,250000.0,255142.3278540624
2331,307000.0,258734.49283916515
2332,315000.0,444533.25230325235
2333,555000.0,595515.0
2334,264900.0,394698.3290609281
2335,510000.0,463302.40748379944
2336,328000.0,320087.28430446185
2337,358000.0,348792.3237125181
2338,325000.0,360337.998430736
2339,1370000.0,1105967.25
2340,230000.0,322328.0072969425
